...1,ADM2_id,date_time_max_wind,vmax_sust,vmax_gust,sust_dur,gust_dur,sid,storm_id,usa_atcf_id,vmax_sust_knots,cyclone_category,year,month,day,adm2_name,adm2_merge_key
43866,2640588B32523752073662,2007-08-07T21:00:00Z,0.309520472737177,0.461185504378393,0,0,2007216N18138,Pabuk-2007,WP072007,0.6016582757254341,Below Tropical Storm,2007,8,7,Antique,Antique
43867,2640588B24165862747597,2007-08-07T16:30:00Z,5.34092148789279,7.95797301696026,0,0,2007216N18138,Pabuk-2007,WP072007,10.381896825025521,Below Tropical Storm,2007,8,7,Apayao,Apayao
43868,2640588B82822310999177,2007-08-07T16:30:00Z,1.85626443347066,2.76583400587128,0,0,2007216N18138,Pabuk-2007,WP072007,3.6082810563576078,Below Tropical Storm,2007,8,7,Aurora,Aurora
43869,2640588B29921835743372,2007-08-06T21:30:00Z,0.194515471813235,0.28982805300172,0,0,2007216N18138,Pabuk-2007,WP072007,0.3781069547294387,Below Tropical Storm,2007,8,6,Basilan,Basilan
43870,2640588B97763445928490,2007-08-07T17:00:00Z,1.05008020981491,1.56461951262421,0,0,2007216N18138,Pabuk-2007,WP072007,2.041187915046615,Below Tropical Storm,2007,8,7,Bataan,Bataan
43871,2640588B23864872837062,2007-08-07T16:30:00Z,13.9704181383684,20.8159230261689,0,0,2007216N18138,Pabuk-2007,WP072007,27.156257594086032,Below Tropical Storm,2007,8,7,Batanes,Batanes
43872,2640588B63294043497895,2007-08-07T16:15:00Z,0.757692523399859,1.12896185986579,0,0,2007216N18138,Pabuk-2007,WP072007,1.472833034685582,Below Tropical Storm,2007,8,7,Batangas,Batangas
43873,2640588B49362051778248,2007-08-07T16:30:00Z,2.54863894880816,3.79747203372416,0,0,2007216N18138,Pabuk-2007,WP072007,4.954146334251254,Below Tropical Storm,2007,8,7,Benguet,Benguet
43874,2640588B24635602844812,2007-08-07T01:30:00Z,0.350261392975447,0.521889475533415,0,0,2007216N18138,Pabuk-2007,WP072007,0.6808521061213929,Below Tropical Storm,2007,8,7,Biliran,Biliran
43875,2640588B19040020708567,2007-08-07T18:30:00Z,0.251729734452686,0.375077304334502,0,0,2007216N18138,Pabuk-2007,WP072007,0.48932232701850914,Below Tropical Storm,2007,8,7,Bohol,Bohol
43876,2640588B97736443103823,2007-08-06T22:45:00Z,0.208866813940551,0.31121155277142,0,0,2007216N18138,Pabuk-2007,WP072007,0.4060036676102007,Below Tropical Storm,2007,8,6,Bukidnon,Bukidnon
43877,2640588B70472166839855,2007-08-07T16:30:00Z,1.14021553112525,1.69892114137662,0,0,2007216N18138,Pabuk-2007,WP072007,2.216396558022506,Below Tropical Storm,2007,8,7,Bulacan,Bulacan
43878,2640588B33083527354868,2007-08-07T16:30:00Z,5.99331254238855,8.93003568815894,0,0,2007216N18138,Pabuk-2007,WP072007,11.650040652396559,Below Tropical Storm,2007,8,7,Cagayan,Cagayan
43879,2640588B74898440822212,2007-08-07T15:30:00Z,0.791436622203584,1.17924056708334,0,0,2007216N18138,Pabuk-2007,WP072007,1.5384261637042147,Below Tropical Storm,2007,8,7,Camarines Norte,Camarines Norte
43880,2640588B57655195310467,2007-08-07T15:30:00Z,0.760386179199915,1.13297540700787,0,0,2007216N18138,Pabuk-2007,WP072007,1.478069070575963,Below Tropical Storm,2007,8,7,Camarines Sur,Camarines Sur
43881,2640588B70398489528347,2007-08-07T18:30:00Z,0.229611854346613,0.342121662976453,0,0,2007216N18138,Pabuk-2007,WP072007,0.4463287069531202,Below Tropical Storm,2007,8,7,Camiguin,Camiguin
43882,2640588B34459645926333,2007-08-07T17:30:00Z,0.312760356410016,0.466012931050924,0,0,2007216N18138,Pabuk-2007,WP072007,0.6079560912040455,Below Tropical Storm,2007,8,7,Capiz,Capiz
43883,2640588B14186532473464,2007-08-07T01:45:00Z,0.767551798069735,1.1436521791239,0,0,2007216N18138,Pabuk-2007,WP072007,1.4919978871598736,Below Tropical Storm,2007,8,7,Catanduanes,Catanduanes
43884,2640588B43067672764099,2007-08-07T17:00:00Z,0.852068812500959,1.26958253062643,0,0,2007216N18138,Pabuk-2007,WP072007,1.656285440491864,Below Tropical Storm,2007,8,7,Cavite,Cavite
43885,2640588B97548260432831,2007-08-07T17:30:00Z,0.272342243119369,0.40578994224786,0,0,2007216N18138,Pabuk-2007,WP072007,0.5293897458651542,Below Tropical Storm,2007,8,7,Cebu,Cebu
43886,2640588B50898058307541,2007-08-06T21:30:00Z,0.194350012585088,0.289581518751782,0,0,2007216N18138,Pabuk-2007,WP072007,0.37778532846339746,Below Tropical Storm,2007,8,6,City of Isabela,City of Isabela
43887,2640588B76140513385915,2007-08-06T22:30:00Z,0.213892559540426,0.318699913715234,0,0,2007216N18138,Pabuk-2007,WP072007,0.41577291293706164,Below Tropical Storm,2007,8,6,Compostela Valley,Compostela Valley
43888,2640588B30235147478886,2007-08-06T22:15:00Z,0.205516472851443,0.30621954454865,0,0,2007216N18138,Pabuk-2007,WP072007,0.399491140587549,Below Tropical Storm,2007,8,6,Cotabato,Cotabato
43889,2640588B312406433782,2007-08-06T22:00:00Z,0.202447039730345,0.301646089198213,0,0,2007216N18138,Pabuk-2007,WP072007,0.39352465370943385,Below Tropical Storm,2007,8,6,Cotabato City,Cotabato City
43890,2640588B4700873759555,2007-08-06T22:30:00Z,0.212434204944929,0.316526965367944,0,0,2007216N18138,Pabuk-2007,WP072007,0.4129381049401508,Below Tropical Storm,2007,8,6,Davao del Norte,Davao del Norte
43891,2640588B9806973652018,2007-08-06T22:15:00Z,0.208094054118494,0.310060140636555,0,0,2007216N18138,Pabuk-2007,WP072007,0.40450154615769335,Below Tropical Storm,2007,8,6,Davao del Sur,Davao del Sur
43892,2640588B86868332888935,2007-08-06T21:45:00Z,0.204234625102967,0.30430959140342,0,0,2007216N18138,Pabuk-2007,WP072007,0.3969994336601514,Below Tropical Storm,2007,8,6,Davao Occidental,Davao Occidental
43893,2640588B31007762864019,2007-08-06T22:15:00Z,0.214598259966854,0.319751407350612,0,0,2007216N18138,Pabuk-2007,WP072007,0.4171446816539695,Below Tropical Storm,2007,8,6,Davao Oriental,Davao Oriental
43894,2640588B17428979589921,2007-08-07T01:00:00Z,0.26939790867853,0.40140288393101,0,0,2007216N18138,Pabuk-2007,WP072007,0.5236664308056737,Below Tropical Storm,2007,8,7,Dinagat Islands,Dinagat Islands
43895,2640588B94499067384006,2007-08-07T01:15:00Z,0.36427927961819,0.542776126631103,0,0,2007216N18138,Pabuk-2007,WP072007,0.7081006348930224,Below Tropical Storm,2007,8,7,Eastern Samar,Eastern Samar
43896,2640588B8298467794963,2007-08-07T19:30:00Z,0.27000546329412,0.402308140308238,0,0,2007216N18138,Pabuk-2007,WP072007,0.5248474197696422,Below Tropical Storm,2007,8,7,Guimaras,Guimaras
43897,2640588B2684850326122,2007-08-07T16:30:00Z,2.75760893489714,4.10883731299674,0,0,2007216N18138,Pabuk-2007,WP072007,5.360350552010456,Below Tropical Storm,2007,8,7,Ifugao,Ifugao
43898,2640588B45258001695711,2007-08-07T16:30:00Z,5.04152732281277,7.51187571099102,0,0,2007216N18138,Pabuk-2007,WP072007,9.799922471176375,Below Tropical Storm,2007,8,7,Ilocos Norte,Ilocos Norte
43899,2640588B69318666079956,2007-08-07T16:30:00Z,3.38214097070032,5.03939004634347,0,0,2007216N18138,Pabuk-2007,WP072007,6.574340904486109,Below Tropical Storm,2007,8,7,Ilocos Sur,Ilocos Sur
43900,2640588B17162343229623,2007-08-07T17:45:00Z,0.28859205551904,0.43000216272337,0,0,2007216N18138,Pabuk-2007,WP072007,0.5609767812001307,Below Tropical Storm,2007,8,7,Iloilo,Iloilo
43901,2640588B52568839586340,2007-08-07T16:30:00Z,2.98722222703668,4.45096111828465,0,0,2007216N18138,Pabuk-2007,WP072007,5.80668205380298,Below Tropical Storm,2007,8,7,Isabela,Isabela
43902,2640588B22535822566030,2007-08-07T16:30:00Z,3.52372200747268,5.25034579113429,0,0,2007216N18138,Pabuk-2007,WP072007,6.849551787005694,Below Tropical Storm,2007,8,7,Kalinga,Kalinga
43903,2640588B50881283310688,2007-08-07T16:30:00Z,2.49223949836965,3.71343685257078,0,0,2007216N18138,Pabuk-2007,WP072007,4.844514826510861,Below Tropical Storm,2007,8,7,La Union,La Union
43904,2640588B29584406601254,2007-08-07T16:15:00Z,0.893254546958245,1.33094927496778,0,0,2007216N18138,Pabuk-2007,WP072007,1.736343918559315,Below Tropical Storm,2007,8,7,Laguna,Laguna
43905,2640588B52014741175725,2007-08-07T18:45:00Z,0.20726729683687,0.308828272286937,0,0,2007216N18138,Pabuk-2007,WP072007,0.4028944622833814,Below Tropical Storm,2007,8,7,Lanao del Norte,Lanao del Norte
43906,2640588B65127685102762,2007-08-07T18:45:00Z,0.20390620162225,0.303820240417152,0,0,2007216N18138,Pabuk-2007,WP072007,0.39636103096139447,Below Tropical Storm,2007,8,7,Lanao del Sur,Lanao del Sur
43907,2640588B34650846802583,2007-08-07T17:15:00Z,0.313641009239152,0.467325103766337,0,0,2007216N18138,Pabuk-2007,WP072007,0.6096679393994332,Below Tropical Storm,2007,8,7,Leyte,Leyte
43908,2640588B76798451045250,2007-08-06T22:00:00Z,0.202353494690504,0.301506707088851,0,0,2007216N18138,Pabuk-2007,WP072007,0.39334281711918934,Below Tropical Storm,2007,8,6,Maguindanao,Maguindanao
43909,2640588B36383122170471,2007-08-07T16:15:00Z,0.682223073343148,1.01651237928129,0,0,2007216N18138,Pabuk-2007,WP072007,1.3261324988873449,Below Tropical Storm,2007,8,7,Marinduque,Marinduque
43910,2640588B67488359993346,2007-08-07T16:15:00Z,0.480367127318166,0.715747019704068,0,0,2007216N18138,Pabuk-2007,WP072007,0.9337568367661438,Below Tropical Storm,2007,8,7,Masbate,Masbate
43911,2640588B78942230860818,2007-08-07T18:45:00Z,0.208382248096264,0.310489549663433,0,0,2007216N18138,Pabuk-2007,WP072007,0.4050617491394418,Below Tropical Storm,2007,8,7,Misamis Occidental,Misamis Occidental
43912,2640588B53733148454792,2007-08-07T18:45:00Z,0.218758433944433,0.325950066577205,0,0,2007216N18138,Pabuk-2007,WP072007,0.42523139423854667,Below Tropical Storm,2007,8,7,Misamis Oriental,Misamis Oriental
43913,2640588B69436428808540,2007-08-07T16:30:00Z,3.07845385502298,4.58689624398425,0,0,2007216N18138,Pabuk-2007,WP072007,5.98402174154787,Below Tropical Storm,2007,8,7,Mountain Province,Mountain Province
43914,2640588B65314213268917,2007-08-07T16:30:00Z,1.03691655944205,1.54500567356865,0,0,2007216N18138,Pabuk-2007,WP072007,2.0155998849058343,Below Tropical Storm,2007,8,7,"NCR, City of Manila, First District","NCR, City of Manila, First District"
43915,2640588B20861121251971,2007-08-07T16:30:00Z,0.985096658028733,1.46779402046281,0,0,2007216N18138,Pabuk-2007,WP072007,1.9148702877425725,Below Tropical Storm,2007,8,7,"NCR, Fourth District","NCR, Fourth District"
43916,2640588B12869096786612,2007-08-07T16:30:00Z,1.06577287925428,1.58800159008888,0,0,2007216N18138,Pabuk-2007,WP072007,2.0716919536096396,Below Tropical Storm,2007,8,7,"NCR, Second District","NCR, Second District"
43917,2640588B11276327116073,2007-08-07T16:30:00Z,1.10955552289681,1.65323772911625,0,0,2007216N18138,Pabuk-2007,WP072007,2.156798407627735,Below Tropical Storm,2007,8,7,"NCR, Third District","NCR, Third District"
43918,2640588B49335496833592,2007-08-07T19:00:00Z,0.261163604727642,0.389133771044187,0,0,2007216N18138,Pabuk-2007,WP072007,0.5076602614137796,Below Tropical Storm,2007,8,7,Negros Occidental,Negros Occidental
43919,2640588B56610026740587,2007-08-07T19:00:00Z,0.243821395900798,0.363293879892188,0,0,2007216N18138,Pabuk-2007,WP072007,0.47394978220780715,Below Tropical Storm,2007,8,7,Negros Oriental,Negros Oriental
43920,2640588B89959078713723,2007-08-07T01:30:00Z,0.466965184801876,0.695778125354795,0,0,2007216N18138,Pabuk-2007,WP072007,0.9077056048252786,Below Tropical Storm,2007,8,7,Northern Samar,Northern Samar
43921,2640588B46982966730152,2007-08-07T16:30:00Z,1.61644985437954,2.40851028302552,0,0,2007216N18138,Pabuk-2007,WP072007,3.142119884937125,Below Tropical Storm,2007,8,7,Nueva Ecija,Nueva Ecija
43922,2640588B36229801410553,2007-08-07T16:30:00Z,2.2727037090159,3.38632852643369,0,0,2007216N18138,Pabuk-2007,WP072007,4.417772377733467,Below Tropical Storm,2007,8,7,Nueva Vizcaya,Nueva Vizcaya
43923,2640588B90196487973168,2007-08-07T21:15:00Z,0.529710612086128,0.789268812008331,0,0,2007216N18138,Pabuk-2007,WP072007,1.029672676197499,Below Tropical Storm,2007,8,7,Occidental Mindoro,Occidental Mindoro
43924,2640588B63893974857560,2007-08-07T21:15:00Z,0.436498598395897,0.650382911609886,0,0,2007216N18138,Pabuk-2007,WP072007,0.8484834355058805,Below Tropical Storm,2007,8,7,Oriental Mindoro,Oriental Mindoro
43925,2640588B20950743061684,2007-08-07T21:15:00Z,0.287668024823668,0.428625356987265,0,0,2007216N18138,Pabuk-2007,WP072007,0.5591806133732388,Below Tropical Storm,2007,8,7,Palawan,Palawan
43926,2640588B20595662599865,2007-08-07T17:00:00Z,1.18773027577886,1.7697181109105,0,0,2007216N18138,Pabuk-2007,WP072007,2.3087576192699792,Below Tropical Storm,2007,8,7,Pampanga,Pampanga
43927,2640588B43628149657030,2007-08-07T17:00:00Z,1.97210505699658,2.93843653492491,0,0,2007216N18138,Pabuk-2007,WP072007,3.833456693992232,Below Tropical Storm,2007,8,7,Pangasinan,Pangasinan
43928,2640588B64856500371355,2007-08-07T16:00:00Z,0.810355186396387,1.20742922773062,0,0,2007216N18138,Pabuk-2007,WP072007,1.575200825524753,Below Tropical Storm,2007,8,7,Quezon,Quezon
43929,2640588B94420346402626,2007-08-07T16:30:00Z,2.20823210785209,3.29026584069961,0,0,2007216N18138,Pabuk-2007,WP072007,4.292449900527207,Below Tropical Storm,2007,8,7,Quirino,Quirino
43930,2640588B36426397400836,2007-08-07T16:30:00Z,1.08448436471867,1.61588170343082,0,0,2007216N18138,Pabuk-2007,WP072007,2.108064087514739,Below Tropical Storm,2007,8,7,Rizal,Rizal
43931,2640588B50983171828902,2007-08-07T17:15:00Z,0.456435185494893,0.680088426387391,0,0,2007216N18138,Pabuk-2007,WP072007,0.8872369709723927,Below Tropical Storm,2007,8,7,Romblon,Romblon
43932,2640588B23016389281073,2007-08-07T01:30:00Z,0.39449572824685,0.587798635087806,0,0,2007216N18138,Pabuk-2007,WP072007,0.7668365763953569,Below Tropical Storm,2007,8,7,Samar,Samar
43933,2640588B5697622806390,2007-08-06T21:30:00Z,0.201986993591099,0.300960620450737,0,0,2007216N18138,Pabuk-2007,WP072007,0.3926303976221219,Below Tropical Storm,2007,8,6,Sarangani,Sarangani
43934,2640588B8507173896697,2007-08-07T19:00:00Z,0.227095783273679,0.338372717077781,0,0,2007216N18138,Pabuk-2007,WP072007,0.44143786735870816,Below Tropical Storm,2007,8,7,Siquijor,Siquijor
43935,2640588B8238689001419,2007-08-07T16:00:00Z,0.55525647712102,0.82733215091032,0,0,2007216N18138,Pabuk-2007,WP072007,1.0793297504869235,Below Tropical Storm,2007,8,7,Sorsogon,Sorsogon
43936,2640588B59746130391756,2007-08-06T21:45:00Z,0.202832651304735,0.302220650444055,0,0,2007216N18138,Pabuk-2007,WP072007,0.39427422091219605,Below Tropical Storm,2007,8,6,South Cotabato,South Cotabato
43937,2640588B85389361952197,2007-08-07T01:15:00Z,0.261146345909038,0.389108055404467,0,0,2007216N18138,Pabuk-2007,WP072007,0.5076267130318245,Below Tropical Storm,2007,8,7,Southern Leyte,Southern Leyte
43938,2640588B7308386302326,2007-08-06T21:15:00Z,0.191630439365926,0.28552935465523,0,0,2007216N18138,Pabuk-2007,WP072007,0.3724989132570616,Below Tropical Storm,2007,8,6,Sulu,Sulu
43939,2640588B80080860218245,2007-08-07T00:45:00Z,0.243605596901932,0.362972339383879,0,0,2007216N18138,Pabuk-2007,WP072007,0.47353030348185154,Below Tropical Storm,2007,8,7,Surigao del Norte,Surigao del Norte
43940,2640588B11290582279728,2007-08-06T23:15:00Z,0.226213726610597,0.337058452649789,0,0,2007216N18138,Pabuk-2007,WP072007,0.4397232903347429,Below Tropical Storm,2007,8,6,Surigao del Sur,Surigao del Sur
43941,2640588B80128813909947,2007-08-07T17:00:00Z,1.48621281771393,2.21445709839375,0,0,2007216N18138,Pabuk-2007,WP072007,2.8889599235850456,Below Tropical Storm,2007,8,7,Tarlac,Tarlac
43942,2640588B18152609363823,2007-08-06T21:00:00Z,0.189043766145408,0.281675211556657,0,0,2007216N18138,Pabuk-2007,WP072007,0.3674708343840899,Below Tropical Storm,2007,8,6,Tawi-Tawi,Tawi-Tawi
43943,2640588B17055181338626,2007-08-07T17:00:00Z,1.51084644805445,2.25116120760113,0,0,2007216N18138,Pabuk-2007,WP072007,2.936843759586162,Below Tropical Storm,2007,8,7,Zambales,Zambales
43944,2640588B39288775379873,2007-08-07T19:00:00Z,0.200316604163879,0.29847174020418,0,0,2007216N18138,Pabuk-2007,WP072007,0.3893834278379146,Below Tropical Storm,2007,8,7,Zamboanga del Norte,Zamboanga del Norte
43945,2640588B82692599034098,2007-08-07T19:00:00Z,0.202882406112745,0.302294785107989,0,0,2007216N18138,Pabuk-2007,WP072007,0.39437093629819825,Below Tropical Storm,2007,8,7,Zamboanga del Sur,Zamboanga del Sur
43946,2640588B82865823535715,2007-08-07T19:00:00Z,0.198675934904454,0.296027143007637,0,0,2007216N18138,Pabuk-2007,WP072007,0.3861942293046739,Below Tropical Storm,2007,8,7,Zamboanga Sibugay,Zamboanga Sibugay
43947,2640588B11393510524278,2007-08-08T18:30:00Z,1.81675791310676,2.70696929052908,0,0,2007219N15130,Wutip-2007,WP082007,3.5314867018134444,Below Tropical Storm,2007,8,8,Abra,Abra
43948,2640588B29392713909073,2007-08-07T09:00:00Z,0.572810073266964,0.853487009167777,0,0,2007219N15130,Wutip-2007,WP082007,1.1134511328192553,Below Tropical Storm,2007,8,7,Agusan del Norte,Agusan del Norte
43949,2640588B20221108717018,2007-08-07T01:45:00Z,0.534558181134149,0.796491689889883,0,0,2007219N15130,Wutip-2007,WP082007,1.0390955748158042,Below Tropical Storm,2007,8,7,Agusan del Sur,Agusan del Sur
43950,2640588B21218366338371,2007-08-07T09:45:00Z,0.623843981038228,0.92952753174696,0,0,2007219N15130,Wutip-2007,WP082007,1.212652884101349,Below Tropical Storm,2007,8,7,Aklan,Aklan
43951,2640588B82697045094820,2007-08-07T10:00:00Z,1.2199396998799,1.81771015282105,0,0,2007219N15130,Wutip-2007,WP082007,2.3713675862145447,Below Tropical Storm,2007,8,7,Albay,Albay
43952,2640588B32523752073662,2007-08-07T09:45:00Z,0.56975368305064,0.848932987745454,0,0,2007219N15130,Wutip-2007,WP082007,1.1075099992611561,Below Tropical Storm,2007,8,7,Antique,Antique
43953,2640588B24165862747597,2007-08-08T18:30:00Z,2.4213448659814,3.60780385031228,0,0,2007219N15130,Wutip-2007,WP082007,4.706707004289284,Below Tropical Storm,2007,8,8,Apayao,Apayao
43954,2640588B82822310999177,2007-08-08T10:00:00Z,1.30282346965095,1.94120696977991,0,0,2007219N15130,Wutip-2007,WP082007,2.532480373246303,Below Tropical Storm,2007,8,8,Aurora,Aurora
43955,2640588B29921835743372,2007-08-07T01:30:00Z,0.313870512526887,0.467667063665061,0,0,2007219N15130,Wutip-2007,WP082007,0.6101140570702641,Below Tropical Storm,2007,8,7,Basilan,Basilan
43956,2640588B97763445928490,2007-08-08T10:15:00Z,0.763722599423939,1.13794667314167,0,0,2007219N15130,Wutip-2007,WP082007,1.4845545376642297,Below Tropical Storm,2007,8,8,Bataan,Bataan
43957,2640588B23864872837062,2007-08-08T18:30:00Z,6.06286697833433,9.03367179771815,0,0,2007219N15130,Wutip-2007,WP082007,11.785243347165403,Below Tropical Storm,2007,8,8,Batanes,Batanes
43958,2640588B63294043497895,2007-08-08T10:15:00Z,0.680842388440508,1.01445515877636,0,0,2007219N15130,Wutip-2007,WP082007,1.3234486683461972,Below Tropical Storm,2007,8,8,Batangas,Batangas
43959,2640588B49362051778248,2007-08-08T10:15:00Z,1.3658049432149,2.0350493653902,0,0,2007219N15130,Wutip-2007,WP082007,2.6549062808188513,Below Tropical Storm,2007,8,8,Benguet,Benguet
43960,2640588B24635602844812,2007-08-07T09:45:00Z,0.984954822080784,1.46758268490037,0,0,2007219N15130,Wutip-2007,WP082007,1.9145945813535112,Below Tropical Storm,2007,8,7,Biliran,Biliran
43961,2640588B19040020708567,2007-08-07T09:30:00Z,0.626094612087195,0.932880972009921,0,0,2007219N15130,Wutip-2007,WP082007,1.217027750759573,Below Tropical Storm,2007,8,7,Bohol,Bohol
43962,2640588B97736443103823,2007-08-07T01:30:00Z,0.459161390691767,0.684150472130733,0,0,2007219N15130,Wutip-2007,WP082007,0.8925362776822844,Below Tropical Storm,2007,8,7,Bukidnon,Bukidnon
43963,2640588B70472166839855,2007-08-08T10:15:00Z,0.863332866841603,1.28636597159399,0,0,2007219N15130,Wutip-2007,WP082007,1.6781809598813817,Below Tropical Storm,2007,8,8,Bulacan,Bulacan
43964,2640588B33083527354868,2007-08-08T18:30:00Z,2.63430148348226,3.92510921038857,0,0,2007219N15130,Wutip-2007,WP082007,5.120660595652156,Below Tropical Storm,2007,8,8,Cagayan,Cagayan
43965,2640588B74898440822212,2007-08-07T10:15:00Z,1.26576195380009,1.88598531116213,0,0,2007219N15130,Wutip-2007,WP082007,2.460438716274767,Below Tropical Storm,2007,8,7,Camarines Norte,Camarines Norte
43966,2640588B57655195310467,2007-08-07T10:00:00Z,1.30573866048481,1.94555060412237,0,0,2007219N15130,Wutip-2007,WP082007,2.538147037796793,Below Tropical Storm,2007,8,7,Camarines Sur,Camarines Sur
43967,2640588B70398489528347,2007-08-07T09:00:00Z,0.563797412085854,0.840058144007922,0,0,2007219N15130,Wutip-2007,WP082007,1.0959319615089664,Below Tropical Storm,2007,8,7,Camiguin,Camiguin
43968,2640588B34459645926333,2007-08-07T09:45:00Z,0.59511634507992,0.886723354169081,0,0,2007219N15130,Wutip-2007,WP082007,1.1568109562201516,Below Tropical Storm,2007,8,7,Capiz,Capiz
43969,2640588B14186532473464,2007-08-07T10:00:00Z,1.70347415264324,2.53817648743843,0,0,2007219N15130,Wutip-2007,WP082007,3.3112811968740354,Below Tropical Storm,2007,8,7,Catanduanes,Catanduanes
43970,2640588B43067672764099,2007-08-08T10:15:00Z,0.707178243779873,1.05369558323201,0,0,2007219N15130,Wutip-2007,WP082007,1.3746413573890683,Below Tropical Storm,2007,8,8,Cavite,Cavite
43971,2640588B97548260432831,2007-08-07T09:30:00Z,0.685706594163634,1.02170282530381,0,0,2007219N15130,Wutip-2007,WP082007,1.3329039059990384,Below Tropical Storm,2007,8,7,Cebu,Cebu
43972,2640588B50898058307541,2007-08-07T01:30:00Z,0.314746595478959,0.46897242726365,0,0,2007219N15130,Wutip-2007,WP082007,0.6118170221558197,Below Tropical Storm,2007,8,7,City of Isabela,City of Isabela
43973,2640588B76140513385915,2007-08-07T01:30:00Z,0.480809439281249,0.716406064529061,0,0,2007219N15130,Wutip-2007,WP082007,0.934616620452463,Below Tropical Storm,2007,8,7,Compostela Valley,Compostela Valley
43974,2640588B30235147478886,2007-08-07T01:30:00Z,0.419133253501686,0.624508547717512,0,0,2007219N15130,Wutip-2007,WP082007,0.8147279834867174,Below Tropical Storm,2007,8,7,Cotabato,Cotabato
43975,2640588B312406433782,2007-08-07T01:30:00Z,0.39599087440723,0.590026402866772,0,0,2007219N15130,Wutip-2007,WP082007,0.76974290130775,Below Tropical Storm,2007,8,7,Cotabato City,Cotabato City
43976,2640588B4700873759555,2007-08-07T01:30:00Z,0.47468750036832,0.707284375548796,0,0,2007219N15130,Wutip-2007,WP082007,0.9227165507159552,Below Tropical Storm,2007,8,7,Davao del Norte,Davao del Norte
43977,2640588B9806973652018,2007-08-07T01:30:00Z,0.434499007766979,0.647403521572798,0,0,2007219N15130,Wutip-2007,WP082007,0.8445965512577644,Below Tropical Storm,2007,8,7,Davao del Sur,Davao del Sur
43978,2640588B86868332888935,2007-08-07T01:30:00Z,0.381564100048663,0.568530509072507,0,0,2007219N15130,Wutip-2007,WP082007,0.7416995602385931,Below Tropical Storm,2007,8,7,Davao Occidental,Davao Occidental
43979,2640588B31007762864019,2007-08-07T01:30:00Z,0.479104172735707,0.713865217376204,0,0,2007219N15130,Wutip-2007,WP082007,0.9313018551305767,Below Tropical Storm,2007,8,7,Davao Oriental,Davao Oriental
43980,2640588B17428979589921,2007-08-07T09:15:00Z,0.797085568439671,1.18765749697511,0,0,2007219N15130,Wutip-2007,WP082007,1.5494068113557702,Below Tropical Storm,2007,8,7,Dinagat Islands,Dinagat Islands
43981,2640588B94499067384006,2007-08-07T09:30:00Z,1.09703931201352,1.63458857490015,0,0,2007219N15130,Wutip-2007,WP082007,2.1324688962643608,Below Tropical Storm,2007,8,7,Eastern Samar,Eastern Samar
43982,2640588B8298467794963,2007-08-07T09:30:00Z,0.552551570101176,0.823301839450753,0,0,2007219N15130,Wutip-2007,WP082007,1.07407184402547,Below Tropical Storm,2007,8,7,Guimaras,Guimaras
43983,2640588B2684850326122,2007-08-08T10:15:00Z,1.52572297552909,2.27332723353835,0,0,2007219N15130,Wutip-2007,WP082007,2.965761348752466,Below Tropical Storm,2007,8,8,Ifugao,Ifugao
43984,2640588B45258001695711,2007-08-08T18:30:00Z,2.22756656893722,3.31907418771646,0,0,2007219N15130,Wutip-2007,WP082007,4.330032999362926,Below Tropical Storm,2007,8,8,Ilocos Norte,Ilocos Norte
43985,2640588B69318666079956,2007-08-08T18:30:00Z,1.62028343690107,2.41422232098259,0,0,2007219N15130,Wutip-2007,WP082007,3.1495717559857757,Below Tropical Storm,2007,8,8,Ilocos Sur,Ilocos Sur
43986,2640588B17162343229623,2007-08-07T09:45:00Z,0.585839500908794,0.872900856354103,0,0,2007219N15130,Wutip-2007,WP082007,1.1387782554465502,Below Tropical Storm,2007,8,7,Iloilo,Iloilo
43987,2640588B52568839586340,2007-08-08T10:00:00Z,1.90903319302699,2.84445945761022,0,0,2007219N15130,Wutip-2007,WP082007,3.710855081933584,Below Tropical Storm,2007,8,8,Isabela,Isabela
43988,2640588B22535822566030,2007-08-08T10:15:00Z,1.83610552325235,2.735797229646,0,0,2007219N15130,Wutip-2007,WP082007,3.569095360318848,Below Tropical Storm,2007,8,8,Kalinga,Kalinga
43989,2640588B50881283310688,2007-08-08T10:30:00Z,1.28788987641415,1.91895591585708,0,0,2007219N15130,Wutip-2007,WP082007,2.5034518573688813,Below Tropical Storm,2007,8,8,La Union,La Union
43990,2640588B29584406601254,2007-08-07T10:15:00Z,0.797551138041603,1.18835119568199,0,0,2007219N15130,Wutip-2007,WP082007,1.5503118041707897,Below Tropical Storm,2007,8,7,Laguna,Laguna
43991,2640588B52014741175725,2007-08-07T01:30:00Z,0.429906930315365,0.640561326169894,0,0,2007219N15130,Wutip-2007,WP082007,0.8356702874242191,Below Tropical Storm,2007,8,7,Lanao del Norte,Lanao del Norte
43992,2640588B65127685102762,2007-08-07T01:30:00Z,0.424700983529356,0.632804465458741,0,0,2007219N15130,Wutip-2007,WP082007,0.8255507598237033,Below Tropical Storm,2007,8,7,Lanao del Sur,Lanao del Sur
43993,2640588B34650846802583,2007-08-07T09:30:00Z,0.900376757572344,1.34156136878279,0,0,2007219N15130,Wutip-2007,WP082007,1.7501883564394252,Below Tropical Storm,2007,8,7,Leyte,Leyte
